dimhash,segments,segt
0x9c42087417fed139149c814496c6e3fc,CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmount=AccumulatedDepreciationAmortisationAndImpairment;,0
0x13f015b3b5229adf1cb279bba420dc47,ClassesOfProvisions=ProvisionForDecommissioningRestorationAndRehabilitationCosts;UnobservableInputs=InflationRateMeasurementInput;,0
0x47854d09a728c00b3a6a9c54b51b51bb,ClassesOfAssets=NonCurrentAssetsExcludingDeferredIncomeTaxAssetsAndFinancialAndOtherAssets;GeographicalAreas=US;,0
0xd3b5d8d11584432105d73ed7f6bd4284,BusinessSegments=Penasquito;ConsolidationItems=OperatingSegments;ProductOrService=Lead;,0
0x41b78ad54119e5ef5e074a1251881c44,BorrowingsByName=SevenPointFivePercentBNAFNotesDue2038;Maturity=LaterThanFiveYears;,0
0x482ce1591a404d6858d5736581e1c92e,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;MeasurementInputType=MeasurementInputDiscountRate;Range=Maximum;ValuationTechnique=ValuationTechniqueDiscountedCashFlow;,0
0xeaed57894beda17c6498a06e89a93e70,RangesOfExercisePricesForOutstandingShareOptions=ExercisePriceRangeThree;,0
0xed00ab465eaed144a8dc2d0ad33a2ed8,ClassesOfAssets=PropertyPlantAndEquipment;LevelsOfFairValueHierarchy=Level2OfFairValueHierarchy;Measurement=NonrecurringFairValueMeasurement;,0
0x87dbc2beac13d6c95aa939139ead7f3f,BusinessSegments=Penasquito;ConsolidationItems=OperatingSegments;ProductOrService=SalesFromConcentrateAndOtherProduction;Subsegments=PenasquitoLeadSubsegment;,0
0x649250815a472bdd5537499643443874,DisposalGroupClassification=DisposalGroupDisposedOfBySaleNotDiscontinuedOperations;IncomeStatementBalanceSheetAndAdditionalDisclosuresByDisposalGroupsIncludingDiscontinuedOperations=TMAC;,0
0x439198ed25560c983906b01871c523e0,IndividualAssetsOrCashgeneratingUnits=IndividualAssetsOrCashgeneratingUnits;SignificantInvestmentsInSubsidiaries=RekoDiq;,0
0x73d26a2360140bf4de73f2df6c744dc4,IncomeStatementLocation=OtherNonoperatingIncomeExpense;,0
0xfe9e87840bae3d50648068603c4036db,Range=BottomOfRange;RangesOfExercisePricesForOutstandingShareOptions=ExercisePriceRangeFour;,0
0xe7840c0859bdca10e631ac871ab37738,ClassesOfContingentLiabilities=ContingentLiabilitiesOfJointVenture;ItemsOfContingentLiabilities=ZaldivarWaterClaims;,0
0x1e7b39ffb5e7991d75aa66cb46d1fef2,CounterpartyName=ProvincialGovernmentOfBalochistan;SignificantInvestmentsInSubsidiaries=RekoDiq;,0
0xb77df37f59beb784e23b7836e122e4e0,BusinessSegments=RedChris;ConsolidationItems=OperatingSegments;Subsegments=RedChrisGoldSubsegment;,0
0xb9febdb4b071ce0e188135426d2fdaed,MajorCustomers=OneCustomer;,0
0x0cb5edd9ce357e46b92c52afbf8356b6,IncomeTaxAuthorityName=AustralianTaxationOffice;,0
0x4e5d73ca05623a74b8431a7b7e9c361c,ClassesOfFinancialAssets=SwapContract;PositionFairValueMeasurementOfAssets=ReceivablePositions;ProductsAndServices=Zinc;,0
0x0a5366a30f2db23029a0f0b34b27962e,BorrowingsByName=QuebradaBlancaPhase2ProjectFacility;Measurement=AtCost;,0
0x9233c605ccee5c9fa479e4cab538b71e,BorrowingsByName=FivePointTwoFivePercentNotesDue2042;Maturity=LaterThanFiveYears;,0
0x70fa60921e13cfdeaf0b1642bb429809,ClassesOfContingentLiabilities=LegalProceedingsContingentLiability;ItemsOfContingentLiabilities=FederalCriminalMatters;,0
0x782b8e1e7d75e5452a7593c3e0acfd2d,BusinessSegments=Penasquito;ConsolidationItems=OperatingSegments;ProductOrService=Gold;,0
0x8c94551df585d6823e6375ad3674b167,BorrowingsByName=EightPointZeroFivePercentBGCNotesDue2026;Maturity=LaterThanFiveYears;,0
0x407605fb1a69c85acc01eb7218a0ca68,ClassesOfFinancialLiabilities=PreferentialDividend;,0
0xc3b0c19ae7ae3ee7b21142c859110e5b,ClassesOfFinancialInstruments=KibaliJVReceivable;TypesOfRisks=CreditRisk;,0
0x004391e0dfb12de68a1108906c35e042,BorrowingsByName=FivePointEightZeroPercentBGFCNotesDue2034;Maturity=LaterThanOneYearAndNotLaterThanTwoYears;,0
0x0ee8977d1834a87558d5bc7e71df3cfd,ComponentsOfEquity=AdditionalPaidinCapital;,0
0xbd79989cd54222ec3602a84499d57588,DebtInstrument=May2030NewcrestSeniorNotes;,0
0xb82ad68bea33e7d36a49e9c04277a5ca,PositionFairValueMeasurementOfAssets=ReceivablePositions;ProductsAndServices=Zinc;,0
0x68d36e4d400df4cbdc460531b86c5db9,BusinessSegments=Ahafo;PublicUtilitiesInventory=StockpilesAndOreOnLeachPads;,0
0x73ad6633dbe755d3e637e16a932853bc,ValuationAllowancesAndReservesType=ValuationAllowanceOfDeferredTaxAssets;,0
0xc70bec9ccd1cad0314b59be6b7b06373,BorrowingsByName=SixPointThreeEightPercentBGCNotesDue2033;Maturity=NotLaterThanOneYear;,0
0x6f2668d7ca6e6cb459e694e40b16679e,FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=EquitySecurities;,0
0x2257e9a7b518ca9d78757769b2efac00,BorrowingsByName=FivePointTwoFivePercentNotesDue2042;,0
0x96aac83bc351566044899d2ca4dbb4b9,ProductsAndServices=GoldProvisionalPricingAdjustments;,0
0xead05d90a87203fafd1868df6363c27a,GeographicalAreas=TZ;Maturity=LaterThanFourYears;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=UnusedNonCapitalTaxLosses;,0
0xa2a36e2c5ef6ed43bb45c584e431952a,BusinessSegments=Eleonore;,0
0xce7f8f5cfc36ad1e020517e0bacdab7f,ProductsAndServices=Zinc;SegmentConsolidationItems=OperatingSegments;Segments=CopperSegment;,0
0x3c246e927bb20d3515c4fe4b9eed14bc,CreditFacility=PuebloViejoRevolvingFacility;,0
0x1cdb92b24df7931077425e3c439b9140,DeferredTaxAssetsAndLiabilities=DeferredTaxLiabilities;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=UnrealisedForeignExchangeGainsLosses;,0
0xeb3655c5ea66ec2beb2016cf748f6eab,BorrowingsByName=SixPointThreeFivePercentBHMCNotesDue2036;Maturity=LaterThanFiveYears;,0
0x1f1232c44d5561c7f1c29b88ac93c485,JointOperations=SanNicolas;,0
0xd012929cd3c022819547de1a1dbdbd98,ClassesOfIntangibleAssetsOtherThanGoodwill=TechnologybasedIntangibleAssets;,0
0x025cf7ecc2295a41df9ba919cf88f71e,ClassesOfProvisions=WaterQualityManagementCosts;Segments=SteelmakingCoalSegment;,0
0xae4659c95c5fa5ef63ac95ab037e56a3,BorrowingsByName=SixPointOneTwoFivePercentageNotesDueOctoberTwoThousandThirtyFive;Measurement=AtFairValue;,0
0x717c3eac072e30d7e575c228e0cf6e97,ClassesOfAssets=PropertyPlantAndEquipment;LevelsOfFairValueHierarchy=Level3OfFairValueHierarchy;Measurement=NonrecurringFairValueMeasurement;,0
0x8aae6af1163e13365fc74d4f006a0566,RepaymentByNature=OpenMarketPurchases;,0
0xdd8c20be4764b8f5e4db496a7da96fd2,RealEstateAndAccumulatedDepreciationDescriptionOfProperty=Phoenix;,0
0x3303ac62b94a6ca7d3f70de1974eb633,BorrowingsByName=LumwanaCapitalLeases;,0
0x9dcc412e71c3790fa82222e1d1606c58,BorrowingsByName=SevenPointFivePercentBNAFNotesDue2038;Maturity=LaterThanTwoYearsAndNotLaterThanThreeYears;,0
0x51e31b846f86b718eb01c8dee55ee523,GeographicalAreas=NV;,0
0xd993f01d70c460fee2c1f39f9339c5b3,RealEstateAndAccumulatedDepreciationDescriptionOfProperty=LongCanyon;,0
0x77147c28f61f63230bb46d3879af3ae6,MajorCustomers=Customer2;,0
0x3019c21abbe82448324ea9f1de2a6b2f,CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmount=GrossCarryingAmount;ClassesOfIntangibleAssetsOtherThanGoodwill=WaterRights;,0
0x5573cf06359194afe5bc7a242fc9c0b0,SegmentConsolidationItems=OperatingSegments;Segments=Lumwana;,0
0xbc2076cec3c8db329824fadb5df0d862,BusinessSegments=Brucejack;ConsolidationItems=OperatingSegments;ProductOrService=GoldDore;,0
0x888b78ddbf36575bb1d684671f13bc6e,DerivativeInstrumentPrepaymentPeriod=June302024;DerivativeInstrumentRisk=StreamCreditFacilityAgreement;,0
0xe0c5d1db6bde187aeeade201bf143f8a,ClassesOfAssets=NonCurrentAssetsExcludingDeferredIncomeTaxAssetsAndFinancialAndOtherAssets;GeographicalAreas=CL;,0
0x967b686c57503b8af6d40e7d82dc6ac6,BorrowingsByName=FivePointEightZeroPercentBGFCNotesDue2034;,0
0xd2ca552fd46d8c0ab20e6ad7a5e77d11,LegalEntity=MineraYanacocha;,0
0xf387af30999f5d6d914afeaa463073d8,ClassesOfProvisions=PostRetirementBenefitsProvision;,0
0x2087ca2ee65aff962efee70d4a295223,PublicUtilitiesInventory=OreOnLeachPads;,0
0x8aafc6a3b32521084bf5d7cc09dfa669,CharacteristicsOfDefinedBenefitPlans=PensionDefinedBenefitPlans;NetDefinedBenefitLiabilityAsset=EffectOfAssetCeiling;,0
0xe0c9f931bec8e53815f575f8d36197fd,Geographical=OtherCountries;,0
0x7a57d3854056c530fd6bab086b967579,BalanceSheetLocation=InvestmentsNoncurrent;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=LundinGoldInc;,0
0xa2e917c5ad979aee79e479d61077ae70,BusinessSegments=Cadia;ConsolidationItems=OperatingSegments;ProductOrService=GoldDore;Subsegments=CadiaCopperSubsegment;,0
0xca584433563c1371a95e2037b8ef2771,BorrowingsByName=FivePointEightZeroPercentBGFCNotesDue2034;Maturity=NotLaterThanOneYear;,0
0x60c77a5bd6ad4b32f9e94a59c608c6ce,BorrowingsByName=PuebloViejoGoldAndSilverStreamingAgreementDeposit;,0
0xddc8927eb0fecbb7500820a5e7366e1b,SegmentConsolidationItems=OperatingSegments;Segments=Tongon;,0
0x5094a049900d5639ca7c7e5f092df319,Maturity=NoMaturityDate;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=UnusedNonCapitalTaxLosses;,0
0x02b61da40ed565c32f76a2d837068899,TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=OtherTemporaryDifferences;,0
0xdf80e710fa297de2ffd06b39862c491e,BorrowingsByName=SixPointOneTwoFivePercentageNotesDueOctoberTwoThousandThirtyFive;RepaymentByNature=CashTenderOffers;,0
0xdca75695825f3e8dad034d8663fafd13,IndividualAssetsOrCashgeneratingUnits=IndividualAssetsOrCashgeneratingUnits;SignificantInvestmentsInSubsidiaries=NorthMara;,0
0x1585ec5d71db4d279994dfe6349db9ac,CounterpartyName=RedChris;,0
0x2c4027b486a2c63e3038eed2eea8f60a,BusinessSegments=RedChris;ConsolidationItems=OperatingSegments;Subsegments=RedChrisCopperSubsegment;,0
0x6a17011f048a88d326d2c822c2187a6c,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;MeasurementInputType=MeasurementInputDiscountRate;Range=Minimum;ValuationTechnique=MonteCarlo;,0
0x5f41d6a110aabb5e7a3e5466ef21db05,LegalEntity=PolymetMiningCrop;Ownership=NorthMet;,0
0xcbb5f91082130f84f0fd480c133a76d4,SignificantInvestmentsInSubsidiaries=FortHillsEnergyLimitedPartnership;,0
0x6d656a8d427d712d8ad76e9c44b0d643,CategoriesOfFinancialAssets=FinancialAssetsAtAmortisedCostCategory;,0
0x2f58bc3363147473159dbbe9c471a733,DebtInstrument=CorporateRevolvingCreditFacility;SubsequentEventType=SubsequentEvent;,0
0x0de2d8b7e13a3b0af36b241e1b3e1f7b,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;MeasurementInputType=MeasurementInputDiscountRate;Range=WeightedAverage;ValuationTechnique=ValuationTechniqueDiscountedCashFlow;,0
0x2fbff2a0a21ac0d2f8565b5d31872b4a,BorrowingsByName=SevenPointFivePercentBNAFNotesDue2038;,0
0x10adb93dd88420601c5568ae718cc6e0,IndividualAssetsOrCashgeneratingUnits=IndividualAssetsOrCashgeneratingUnitsWithSignificantAmountOfGoodwillOrIntangibleAssetsWithIndefiniteUsefulLives;SignificantInvestmentsInSubsidiaries=LouloGounkoto;,0
0x3b784b82495d1b700b3d8ccd06094b45,GeographicalAreas=GB;Maturity=LaterThanThreeYearsAndNotLaterThanFourYears;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=UnusedNonCapitalTaxLosses;,0
0x30f1ae31fd0f8c73cc46b84e2d3a3d16,BorrowingsByName=SevenPointThreeSevenPercentBGCNotesDue2026;Maturity=NotLaterThanOneYear;,0
0x005ce0d0f34c81730f0b603de80baceb,SegmentConsolidationItems=EliminationOfIntersegmentAmounts;,0
0x5a50d9c4923e16f70aec45357ce6aa73,GeographicalAreas=BB;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=UnusedNonCapitalTaxLosses;,0
0x91c680c81e7c56e8f0d0783b3d000423,CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmount=GrossCarryingAmount;ClassesOfIntangibleAssetsOtherThanGoodwill=SupplyContracts;,0
0x2fe9c61c01d36203b5640ee6ef7d1509,SignificantInvestmentsInSubsidiaries=LongCanyon;,0
0xfc8c0de63954ac0c91c2a8fc8d47fd5f,ProductsAndServices=Gold;RealEstateAndAccumulatedDepreciationDescriptionOfProperty=Veladero;,0
0xd827e027b1ada17577bcebd8be421bff,BorrowingsByName=NotesIssued;Measurement=AtCost;,0
0x9cbb5af1b047df005efe3528a7d52b19,BorrowingsByName=SevenPointSevenThreePercentBGCNotesDue2025;Maturity=LaterThanTwoYearsAndNotLaterThanThreeYears;,0
0xaf7a10b123b3334df8c51714bedffcbf,BusinessSegments=MerianGoldProject;ConsolidationItems=OperatingSegments;ProductOrService=GoldDore;,0
0xb356ba743f4df60b3bd292480d06caa9,FairValueByLiabilityClass=Derivative;,0
0xe1de6bd391fb29342984861184183def,BusinessSegments=Penasquito;ConsolidationItems=OperatingSegments;ProductOrService=SalesFromConcentrateAndOtherProduction;Subsegments=PenasquitoZincSubsegment;,0
0x8f268e9e57edda1a6bb6f3e3fe637ee1,GeographicalAreas=US;,0
0x87658c200adcfbd7d470b147317e0aad,ProductsAndServices=SteelmakingCoal;TypesOfRisks=CommodityPriceRisk;,0
0xa6d5f003ac8983114aae1110528ca041,Range=TopOfRange;TypesOfSharebasedPaymentArrangements=PerformanceShareUnitsPSU;,0
0x618c0e95c5c809f3a8dc04938ad3507b,ProductsAndServices=Copper;,0
0xe350fc7eab2e132b726cc4c19524d936,Geographical=CA;MeasurementInputType=MeasurementInputDiscountRate;ValuationTechnique=IncomeApproachValuationTechnique;,0
0xf001675c8a2f6c086523f25c5b297819,ClassesOfAssets=CashEquivalentAssets;LevelsOfFairValueHierarchy=Level1OfFairValueHierarchy;Measurement=RecurringFairValueMeasurement;,0
0xdc80a01ee635380e8f8ad6e58a0f46cd,EquityComponents=AccumulatedDefinedBenefitPlansAdjustmentNetSettlementAttributableToParent;ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;,0
0x5cf49a2ef9b2e2d710645a246ae5a6a9,DeferredTaxAssetsAndLiabilities=DeferredTaxLiabilities;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=WithholdingIncomeTaxesTemporaryDifferences;,0
0xb9dbe52adcb95a86163b161dd12dcebd,JointOperations=FortHillsEnergyLimitedPartnership;,0
0x6520167e4cc954b34646da4b30c7c566,BorrowingsByName=StandAloneCreditFacility;,0
0x1657e9181bdd2b5435657157d1a2b462,BusinessSegments=Penasquito;ConsolidationItems=OperatingSegments;TransactionType=ProfitSharingAgreement;,0
0xf35fa6f92f0607488097aaf5b78a87cd,BusinessSegments=Tanami;,0
0x1e2b199d7b9c9c97a832973ee6c0e592,ClassesOfFinancialInstruments=OtherIMSAPayable;,0
0x03623f0d550192eb3ebbc8806baa94f9,Ownership=SanNicolas;,0
0xd425ff2e6e1385f67fb8f8943aa87a1d,Ownership=Goldcorp;,0
0x3f3924ac8d370231555f3f0af0669a3f,GeographicalAreas=BB;Maturity=LaterThanFourYears;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=UnusedNonCapitalTaxLosses;,0
0xf064f229130098ca811b5f7cec6cadb3,BorrowingsByName=VeladeroCapitalLeases;,0
0xd5d26649af0fcbcf4e90c4b5456a6ea5,BusinessSegments=Telfer;ConsolidationItems=OperatingSegments;ProductOrService=Gold;,0
0xf34214356f82267cab562cdce105ec62,BusinessSegments=RedChris;ConsolidationItems=OperatingSegments;ProductOrService=SalesFromConcentrateAndOtherProduction;,0
0x5d95518c4cf4a4325577dba3e873123b,Counterparties=RoyalGold;ProductsAndServices=Silver;,0
0xc6f54bfac3ef623aa501338dc34ad6cd,BusinessSegments=Boddington;ConsolidationItems=OperatingSegments;,0
0x2eb5e0688d5da4b93d7eea6f8b7dfbb3,ProductsAndServices=Gold;RealEstateAndAccumulatedDepreciationDescriptionOfProperty=Cortez;,0
0xf74e856bd478a7ac8f9b642bfbf3f71e,BorrowingsByName=FivePointNineFivePercentBPDAFNotesDue2039;Maturity=LaterThanTwoYearsAndNotLaterThanThreeYears;,0
0xeddff9b3282e544c4a52e5b4e56026f0,BusinessSegments=Penasquito;ConsolidationItems=OperatingSegments;ProductOrService=Zinc;,0
0x0616bc35494ce969e0e288bdaf08a9b5,ProductsAndServices=Gold;Range=Minimum;,0
0x409d788ed36fd36081d5698646304356,BusinessSegments=Yanacocha;ConsolidationItems=OperatingSegments;ProductOrService=SalesFromConcentrateAndOtherProduction;,0
0x516c91385a91b6e19c17b9008b6b743b,RealEstateAndAccumulatedDepreciationDescriptionOfProperty=PuebloViejo;,0
0x78c403171739a18bcd864f4c7f82013d,BusinessSegments=Boddington;ConsolidationItems=OperatingSegments;ProductOrService=SalesFromConcentrateAndOtherProduction;,0
0x66f7dbb1e352fa55486b60b5df7b7ddd,EquityComponents=AccumulatedGainLossNetCashFlowHedgeParent;ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;,0
0xb77b4ccf1962ae6111b334e63b81d610,BorrowingsByName=SixPointThreeEightPercentBGCNotesDue2033;Maturity=LaterThanTwoYearsAndNotLaterThanThreeYears;,0
0x7cf29cda7101ba9ec4c537232aa68e32,ProductOrService=TreatmentCharges;,0
0x8e6bce0805aa8196faeb76e0a20f755c,ClassesOfLiabilities=Derivatives;LevelsOfFairValueHierarchy=Level1OfFairValueHierarchy;Measurement=RecurringFairValueMeasurement;,0
0x6781146c2e79f92b6d925d67d6183243,GeographicalAreas=PE;Maturity=LaterThanTwoYearsAndNotLaterThanThreeYears;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=UnusedNonCapitalTaxLosses;,0
0x13dc3da9332884478bdbf6331d59c09f,BusinessSegments=Boddington;ConsolidationItems=OperatingSegments;ProductOrService=GoldDore;Subsegments=BoddingtonCopperSubsegment;,0
0xea66fbc69763e8087813bbe66e5b3052,BusinessSegments=Boddington;ConsolidationItems=OperatingSegments;Subsegments=BoddingtonGoldSubsegment;,0
0x1a61e88d98ab2dd51a2272fba51132e7,IndividualAssetsOrCashgeneratingUnits=IndividualAssetsOrCashgeneratingUnits;SignificantInvestmentsInSubsidiaries=Bulyanhulu;,0
0x22090a2af43672efa44f99f221516be6,ClassesOfFinancialAssets=SwapContract;PositionFairValueMeasurementOfAssets=ReceivablePositions;ProductsAndServices=CopperSwaps;,0
0xab2f9e20f6bdf289299ef484a3c3ae1d,BorrowingsByName=AntaminaTermLoan;,0
0x941aaab0717e50b8e68ac29568192a50,BorrowingsByName=SixPointFourFivePercentBGCNotesDue2035;,0
0xbe3d6fba0a5c10e2aa0dedd5b479ef29,BorrowingsByName=EightPointZeroFivePercentBGCNotesDue2026;Maturity=NotLaterThanOneYear;,0
0x346653780cdec65eee28df4590d1cfed,GeographicalAreas=CL;Maturity=LaterThanOneYearAndNotLaterThanTwoYears;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=UnusedNonCapitalTaxLosses;,0
0x9eb15279501abb597c17ce1ae1edde7d,BorrowingsByName=SevenPointSevenZeroPercentBGCNotesDue2025;Maturity=NotLaterThanOneYear;,0
0xc881d9d8d53f68d3a5254d115d3edc01,BusinessSegments=Penasquito;ConsolidationItems=OperatingSegments;ProductOrService=GoldDore;Subsegments=PenasquitoZincSubsegment;,0
0xe4f86acac4e7848b93f0cefcb2dca472,SegmentConsolidationItems=OperatingSegments;Segments=ReportableSegments;,0
0x4d723eac6629ac09e238119aa4e8f7e4,ProductsAndServices=Zinc;SegmentConsolidationItems=OperatingSegments;Segments=ZincSegment;,0
0x859184740ae3b22be9bea40b608b3367,ClassesOfAssets=SettlementReceivables;LevelsOfFairValueHierarchy=Level1OfFairValueHierarchy;Measurement=RecurringFairValueMeasurement;,0
0xd187414ad04d897e8f7705da6552313b,ClassesOfAssets=Otherinvestments;LevelsOfFairValueHierarchy=Level3OfFairValueHierarchy;Measurement=RecurringFairValueMeasurement;,0
0x65965976234caf0cd734b248abf3dbc0,ContinuingAndDiscontinuedOperations=DiscontinuedOperations;,0
0x6a0c11fa4005751f9907dfd8ff86923b,BusinessSegments=Cadia;ConsolidationItems=OperatingSegments;ProductOrService=SalesFromConcentrateAndOtherProduction;,0
0x28224c9f78438eb7a8159d6c701d9bf0,ClassesOfContingentLiabilities=ContingentLiabilitiesOfJointVenture;ItemsOfContingentLiabilities=ZaldivarChileanTaxAssessment;,0
0x689f701d8df8b88e1299e334481bd92a,CounterpartyName=GovernmentOfBalochistanSpecialPurposeCompany;SignificantInvestmentsInSubsidiaries=RekoDiq;,0
0x77adf20c6194c49821ecb10bbdedea9d,DeferredTaxAssetsAndLiabilities=DeferredTaxLiabilities;,0
0x532e6175109a9179453944ef40d84383,LevelsOfFairValueHierarchy=Level1OfFairValueHierarchy;,0
0xf1410304cb10642ccef9baec20abd9f2,BorrowingsByName=ThreePointSevenFivePercentageNotesDueFebruaryTwoThousandTwentyThree;,0
0x00588313b557c147858736e168964462,GeographicalAreas=SA;Maturity=LaterThanThreeYearsAndNotLaterThanFourYears;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=UnusedNonCapitalTaxLosses;,0
0x16daeaab0abc73556278becd0ade6bf1,ClassesOfLiabilities=OtherLiabilitiesMember;Measurement=NotMeasuredAtFairValueInStatementOfFinancialPositionButForWhichFairValueIsDisclosed;,0
0x79a8a57de55abc0a87bbb7c47dc59eff,ProductsAndServices=CopperReserves;,0
0xd498dea861961422d21a17ccd07a9f49,LegalEntity=POSCO;SignificantInvestmentsInSubsidiaries=GreenhillOperations;,0
0x85994d830a5207b8a73c3ce1490dc247,DisposalGroupClassification=DisposalGroupDisposedOfBySaleNotDiscontinuedOperations;,0
0x0a9d5f9da653a82c2ca6bc023351dee2,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=EquitySecurities;,0
0x42c38b69d80b57799c0788f51297475e,ClassesOfLiabilities=SettlementPayables;LevelsOfFairValueHierarchy=Level3OfFairValueHierarchy;Measurement=RecurringFairValueMeasurement;,0
0x0d4e06e19a3bdc6a76d6fc1bab5fb583,SegmentConsolidationItems=OperatingSegments;Segments=Cortez;,0
0xcae5b88fb8cc72d81c64933ccd85c09d,ClassesOfFinancialAssets=SwapContract;PositionFairValueMeasurementOfAssets=PayablePositions;ProductsAndServices=CopperSwaps;,0
0xe4f6e525878f0457c7fd55532104e497,GeographicalAreas=AllOtherCountries;Maturity=LaterThanOneYearAndNotLaterThanTwoYears;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=UnusedNonCapitalTaxLosses;,0
0x789663750e2761a35ab03aa79a93e7ec,TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=AccruedInterestPayableRelatedTemporaryDifferences;,0
0x4a131f3c373f5606df73430a7923a4b3,GeographicalAreas=AR;,0
0x7fa1eac1d32c318400f9ed9c409808ae,GeographicalAreas=CA;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=UnusedNonCapitalTaxLosses;,0
0x950627181c45b58291bfaed0188d63bc,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=DebtSecurities;,0
0xd3d2333fc15fd5b4c057eb49048fb46f,TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=PropertyPlantAndEquipmentRelatedTemporaryDifferences;,0
0xb0ef6d5b48d56e75000e442566c44b4f,BorrowingsByName=SixPointThreeEightPercentBGCNotesDue2033;Maturity=LaterThanThreeYearsAndNotLaterThanFourYears;,0
0x89d94e54ac9c7367f2be9d930718d0c9,FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=DebtSecurities;,0
0x8489dd275106d952be51bf8e84dda083,BusinessSegments=Penasquito;ConsolidationItems=OperatingSegments;ProductOrService=SalesFromConcentrateAndOtherProduction;Subsegments=PenasquitoGoldSubsegment;,0
0x358c8ecc836a9252eaa3924ec44faf86,ClassesOfAssets=InvestmentsInEquityInstrumentsMeasuredAtFairValueThroughOtherComprehensiveIncome;LevelsOfFairValueHierarchy=Level1OfFairValueHierarchy;Measurement=RecurringFairValueMeasurement;,0
0xe0dfa727f3ef289cf71a574029e5282c,EquityComponents=AccumulatedDefinedBenefitPlansAdjustmentNetUnamortizedGainLoss;ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;,0
0x4a09874fa584e29e8db66064bb8377f9,CounterpartyName=OtherCounterparty;,0
0xb9d8abbc8801f046e2eaf85316807481,BusinessSegments=Penasquito;ConsolidationItems=OperatingSegments;ProductOrService=GoldDore;Subsegments=PenasquitoGoldSubsegment;,0
0xd4c91a2425a2e7f992cca6d8015b52bf,ClassesOfLiabilities=Derivatives;Measurement=RecurringFairValueMeasurement;,0
0x070430c44c099fb88fe0cd8e11343005,ClassesOfAssets=Receivablesfromprovisionalcopperandgoldsales;LevelsOfFairValueHierarchy=Level3OfFairValueHierarchy;Measurement=RecurringFairValueMeasurement;,0
0x986d76f8b218ba4213e398e4a26dceb5,Ownership=NWGInvestmentsInc;TitleOfIndividual=MajorityShareholder;,0
0x2db67c64435e541277dd2f92269bc332,BalanceSheetLocation=OtherCurrentLiabilities;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=NorteAbiertoProject;,0
0xe77d85482920996fc8faed8092a8e847,ContinuingAndDiscontinuedOperations=DiscontinuedOperations;Segments=ZincSegment;,0
0x5d84457369dd9f7b894b7918d06a495c,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=ProvisionalCopperAndGoldConcentrateTradeReceivables;,0
0x9c9f59dc093e6a5a7ae95a3593ef9f00,ClassesOfProvisions=OtherEmployeeBenefits;,0
0x7f6ebb60c01200681e6a17398a47e16f,GeographicalAreas=CL;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=UnusedNonCapitalTaxLosses;,0
0xa8392d6c302059d7d45d33fb7fded6bc,Counterparties=POSCO;Ownership=ElkviewOperations;,0
0xe2ac4efe3fa58b217bc83dc28bd6ffba,ProductsAndServices=Copper;Range=LongTerm;,0
0xc57aeba0fe4e2ba0ce290d5b4f1a02fc,PositionFairValueMeasurementOfAssets=ReceivablePositions;ProductsAndServices=Copper;,0
